Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-03-14,6.6278526930513975,6.679632792215862,6.485457420349121,6.485457420349121,7608800,0.0,0.0
1996-03-15,6.524289634011009,6.524289634011009,6.381894423744895,6.407784461975098,5534400,0.0,0.0
1996-03-18,6.433675765991211,6.466038715196806,6.420730744329257,6.433675765991211,3373600,0.0,0.0
1996-03-19,6.498404172969386,6.56312931413442,6.472514116503373,6.511349201202393,4760800,0.0,0.0
1996-03-20,6.485454576665704,6.485454576665704,6.291279289939187,6.407784461975098,7455200,0.0,0.0
1996-03-21,6.38189551156604,6.5242907461040245,6.368950490244405,6.45956563949585,5338400,0.0,0.0
1996-03-22,6.511343809944137,6.511343809944137,6.381893634796143,6.381893634796143,1927200,0.0,0.0
1996-03-25,6.498400091155758,6.511345111257661,6.343059849932911,6.368949890136719,2296000,0.0,0.0
1996-03-26,6.330116292576731,6.394841408042751,6.239501130924304,6.291281223297119,3448800,0.0,0.0
1996-03-27,6.278333494677747,6.44661872237014,6.213608407103749,6.381893634796143,4989600,0.0,0.0
1996-03-28,6.356006338763139,6.368951361856343,6.213611084737896,6.291281223297119,3789600,0.0,0.0
1996-03-29,6.356004870034814,6.433674990646238,6.291279769525295,6.368949890136719,6361600,0.0,0.0
1996-04-01,6.551033270986457,6.654606919539602,6.460406328502454,6.641660213470459,7657600,0.001,0.0
1996-04-02,6.628714664108366,6.641661372436703,6.486300872496663,6.615767955780029,6580000,0.0,0.0
1996-04-03,6.615766346923949,6.615766346923949,6.538086115844607,6.576926231384277,6389600,0.0,0.0
1996-04-04,6.563979849815368,6.589873261451721,6.382725968360901,6.473352909088135,5784800,0.0,0.0
1996-04-08,6.317992210388184,6.369779031784808,6.2014718622457785,6.317992210388184,7160000,0.0,0.0
1996-04-09,6.3438857213672435,6.421565954690108,6.240312076936758,6.3050456047058105,3832800,0.0,0.0
1996-04-10,6.292098496659665,6.305045201385302,5.955484173793098,6.046111106872559,9472000,0.0,0.0
1996-04-11,6.097897501844378,6.24031124392567,5.955483759763087,6.227364540100098,9473600,0.0,0.0
1996-04-12,6.227365569478458,6.305045805272369,6.1626320396502,6.2791523933410645,5787200,0.0,0.0
1996-04-15,6.330938421446701,6.447458760491733,6.292098308431691,6.382725238800049,8429600,0.0,0.0
1996-04-16,6.382725869824072,6.486299514770507,6.343885752969159,6.486299514770508,4548800,0.0,0.0
1996-04-17,6.421565954690108,6.434512660243918,6.27915219359819,6.3050456047058105,4269600,0.0,0.0
1996-04-18,6.292100089788437,6.292100089788437,6.188526425758997,6.214419841766357,7500000,0.0,0.0
1996-04-19,6.007272513707479,6.2273665497700375,6.007272513707479,6.214419841766357,14465600,0.0,0.0
1996-04-22,6.214420656406082,6.214420656406082,5.981379881790853,5.994326591491699,14060800,0.0,0.0
1996-04-23,6.007271740228128,6.110845390921717,5.981378327554731,6.072005271911621,10274400,0.0,0.0
1996-04-24,6.1108447308192435,6.162631550571949,6.0331645011901855,6.0331645011901855,6092000,0.0,0.0
1996-04-25,6.033165053103833,6.123791995961615,5.994324934736212,6.084951877593994,5677600,0.0,0.0
1996-04-26,6.059057811598196,6.188524858854567,6.007270992695647,6.046111106872559,4519200,0.0,0.0
1996-04-29,6.046111305811071,6.084951421265961,5.968431074901293,6.0202178955078125,3952000,0.0,0.0
1996-04-30,6.046111959677477,6.123792198988108,6.033165253125705,6.059058666229248,4215200,0.0,0.0
1996-05-01,6.046110259736696,6.059056962648338,5.92958993353192,5.968430042266846,8640000,0.0,0.0
1996-05-02,5.929591960697384,5.9425386680351515,5.838965009333013,5.890751838684082,12440800,0.0,0.0
1996-05-03,5.890751838684082,6.0072722047239875,5.864858424008548,5.890751838684082,9364800,0.0,0.0
1996-05-06,5.916642962160514,5.929589664484717,5.709495724973276,5.8130693435668945,10036000,0.0,0.0
1996-05-07,5.592977221258755,5.7612844061577455,5.547664143503463,5.63181734085083,28999200,0.0,0.0
1996-05-08,5.5929763723628305,5.64476319062545,5.541189554100212,5.618869781494141,21213600,0.0,0.0
1996-05-09,5.657711505889893,5.683604922392822,5.515297715123785,5.657711505889893,10404800,0.0,0.0
1996-05-10,5.683604015957834,5.735390840704603,5.515296835530837,5.528243541717529,10878400,0.0,0.0
1996-05-13,5.567082963231521,5.696550008888068,5.528242849534557,5.618869781494141,12179200,0.0,0.0
1996-05-14,5.618871417310503,5.618871417310503,5.528244458966785,5.592978000640869,10517600,0.0,0.0
1996-05-15,5.592976726185192,5.774230601570824,5.592976726185192,5.696550369262695,8123200,0.0,0.0
1996-05-16,5.696551120119397,5.761284655575299,5.696551120119397,5.722444534301758,5584800,0.0,0.0
1996-05-17,5.826018191031201,5.826018191031201,5.709497827210577,5.722444534301758,7096800,0.0,0.0
1996-05-20,5.735391755398679,5.761285171901607,5.6318180893869645,5.657711505889893,6544000,0.0,0.0
1996-05-21,5.657712174133516,5.670658883914141,5.463511527424127,5.515298366546631,11654400,0.0,0.0
1996-05-22,5.515296064421188,5.644763108186943,5.5023493600446125,5.56708288192749,7700800,0.0,0.0
1996-05-23,5.5411901721999435,5.580030290229382,5.476456642150879,5.476456642150879,5720000,0.0,0.0
1996-05-24,5.489403623693129,5.567083863651051,5.476456917033476,5.502350330352783,9333600,0.0,0.0
1996-05-28,5.515297065462384,5.515297065462384,5.372883291471572,5.43761682510376,9030400,0.0,0.0
1996-05-29,5.463508812777968,5.463508812777968,5.321095075952002,5.372881889343262,10906400,0.0,0.0
1996-05-30,5.463509343998694,5.6318165038849095,5.385829116358902,5.554136276245117,9296000,0.0,0.0
1996-05-31,5.696549513345427,5.696549513345427,5.580029182390635,5.683602809906006,6528800,0.0,0.0
1996-06-03,5.670657875832546,5.761284828186034,5.631817753395337,5.761284828186035,4240800,0.0,0.0
1996-06-04,5.748337756886201,5.761284463545855,5.437616797054515,5.502350330352783,19317600,0.0,0.0
1996-06-05,5.541190565448918,5.722444462449584,5.541190565448918,5.670657634735107,10052000,0.0,0.0
1996-06-06,5.709497074647384,5.73539048541676,5.657710253108632,5.696550369262695,6555200,0.0,0.0
1996-06-07,5.411723211478282,5.5411902739538395,5.411723211478282,5.463510036468506,13099200,0.0,0.0
1996-06-10,5.437615720294325,5.437615720294325,5.256361862951181,5.269308567047119,13524000,0.0,0.0
1996-06-11,5.308149462879294,5.33404287489334,5.204575814823113,5.230469226837158,15109600,0.0,0.0
1996-06-12,5.256362833489715,5.489403550245417,5.256362833489715,5.450563430786133,16433600,0.0,0.0
1996-06-13,5.43761682510376,5.502350358735947,5.359936584745134,5.43761682510376,6343200,0.0,0.0
1996-06-14,5.541191174082779,5.5800312991347605,5.411724090576172,5.411724090576172,13653600,0.0,0.0
1996-06-17,5.437617507277493,5.437617507277493,5.346990548822868,5.411724090576172,7053600,0.0,0.0
1996-06-18,5.48940365200951,5.48940365200951,5.411723411650884,5.43761682510376,4726400,0.0,0.0
1996-06-19,5.48940253667808,5.48940253667808,5.178681638375547,5.269308567047119,13540800,0.0,0.0
1996-06-20,5.075109620168418,5.10100303659785,4.971535954450696,4.997429370880127,23217600,0.0,0.0
1996-06-21,5.023322379283416,5.075109207935823,4.984482257794111,5.049215793609619,22692000,0.0,0.0
1996-06-24,5.049216203738988,5.049216203738988,4.971535954450696,4.997429370880127,12801600,0.0,0.0
1996-06-25,4.9715355506310095,5.049215793609619,4.958588843467908,5.049215793609619,5799200,0.0,0.0
1996-06-26,5.049215193950769,5.152788838954887,4.9844816658231945,5.126895427703857,7352800,0.0,0.0
1996-06-27,5.139841444143291,5.282255186928118,5.139841444143291,5.217521667480469,7802400,0.0,0.0
1996-06-28,5.282256050865249,5.295202756872272,5.204575814823113,5.230469226837158,8937600,0.0,0.0
1996-07-01,5.230468829472859,5.295202354590098,5.204575419425964,5.28225564956665,4297600,0.0,0.0
1996-07-02,5.269308883743478,5.269308883743478,5.152788539876914,5.165735244750977,9641600,0.0,0.0
1996-07-03,5.165735544580402,5.165735544580402,5.036268488325254,5.126895427703857,12380800,0.0,0.0
1996-07-05,5.010373496517693,5.036266899600472,4.971533391893525,5.023320198059082,6032800,0.0,0.0
1996-07-08,4.997428039451698,5.049214858513373,4.932694515624603,4.984481334686279,8626400,0.0,0.0
1996-07-09,4.971534708101456,4.971534708101456,4.712600608721171,4.7255473136901855,25338400,0.0,0.0
1996-07-10,4.751439878496073,4.751439878496073,4.505452527838238,4.583132743835449,36861600,0.0,0.0
1996-07-11,3.7027575450558814,3.780437773273837,3.107209128718222,3.210782766342163,116028800,0.0,0.0
1996-07-12,3.314357311320755,3.4697178102889152,3.314357311320755,3.430877685546875,64288800,0.0,0.0
1996-07-15,3.46971725230016,3.46971725230016,3.340250190647169,3.3790903091430664,27572800,0.0,0.0
1996-07-16,3.379089748813021,3.4308765648867836,3.288462820683936,3.327302932739258,24789600,0.0,0.0
1996-07-17,3.469716505896776,3.482663209276988,3.392036285615505,3.4438230991363525,14917600,0.0,0.0
1996-07-18,3.4956103171745356,3.6250773659587776,3.456770202539263,3.5473971366882324,10948800,0.0,0.0
1996-07-19,3.599184299999978,3.6250777122301936,3.495610651079115,3.5344507694244385,13724800,0.0,0.0
1996-07-22,3.534451313397514,3.612131562043613,3.4438243566437317,3.586238145828247,6880000,0.0,0.0
1996-07-23,3.5991838316419233,3.5991838316419233,3.4179299696167904,3.469716787338257,8064800,0.0,0.0
1996-07-24,3.3143557986697636,3.4049827150396403,3.3143557986697636,3.353195905685425,10048800,0.0,0.0
1996-07-25,3.3790904100124655,3.4179305296677813,3.3531969969089217,3.3661437034606934,10350400,0.0,0.0
1996-07-26,3.392036560756057,3.5215036050597237,3.366143151895324,3.469716787338257,11048800,0.0,0.0
1996-07-29,3.469716787338257,3.4956101961989905,3.4179299696167904,3.469716787338257,3820800,0.0,0.0
1996-07-30,3.4956114292144775,3.5215048472086585,3.430877884229024,3.4956114292144775,19508000,0.0,0.0
1996-07-31,3.5215048472086585,3.5603449741999307,3.4438245932261147,3.4956114292144775,8912800,0.0,0.0
1996-08-01,3.4956105895664384,3.6380243543265527,3.4956105895664384,3.5732908248901367,16432800,0.0,0.0
1996-08-02,3.573291503661892,3.6509717537414983,3.573291503661892,3.6380250453948975,11880000,0.0,0.0
1996-08-05,3.6509700657166153,3.7804370893235877,3.6380233633559182,3.7674903869628906,23803200,0.0,0.0
1996-08-06,3.8840111703967732,3.922851282100741,3.858117762594128,3.8969578742980957,27286400,0.0,0.0
1996-08-07,3.9099057406381843,3.9616925716400146,3.9099057406381843,3.9616925716400146,11690400,0.0,0.0
1996-08-08,4.065265655517578,4.1170524791547445,4.0393722436989945,4.065265655517578,18700000,0.0,0.0
1996-08-09,4.0911592429368655,4.168839481726806,4.026425710611915,4.1041059494018555,10524800,0.0,0.0
1996-08-12,4.117051522708634,4.129998225610232,3.96169108788944,4.000531196594238,5596000,0.0,0.0
1996-08-13,3.93579721610283,3.987584021577867,3.8322236051527554,3.871063709259033,7092000,0.0,0.0
1996-08-14,3.935800047110248,4.0264270218792335,3.9099066257476807,3.9099066257476807,9372000,0.0,0.0
1996-08-15,3.9228524483886416,4.000532694891387,3.9228524483886416,3.9616925716400146,7120800,0.0,0.0
1996-08-16,3.961691365747973,4.026424884796143,3.9357979581287053,4.026424884796143,7407200,0.0,0.0
1996-08-19,4.052318949608287,4.0782123614268695,4.026425537789703,4.065265655517578,4779200,0.0,0.0
1996-08-20,4.013477899495838,4.052318008200636,3.9487443849878403,4.000531196594238,5800000,0.0,0.0
1996-08-21,4.013479031049289,4.129999390015236,3.9875856179457445,4.039372444152832,6341600,0.0,0.0
1996-08-22,4.078212509984556,4.194732867412686,4.078212509984556,4.168839454650879,6286400,0.0,0.0
1996-08-23,4.142947301595562,4.168840722230535,4.078213750008132,4.130000591278076,6284000,0.0,0.0
1996-08-26,4.104105773245453,4.129999185064036,4.026425537789703,4.065265655517578,3828800,0.0,0.0
1996-08-27,4.065267039690646,4.168840722230535,4.065267039690646,4.130000591278076,7619200,0.0,0.0
1996-08-28,4.11705207824707,4.168838896841373,4.091158668949919,4.11705207824707,5947200,0.0,0.0
1996-08-29,4.091158403844312,4.091158403844312,4.026424884796143,4.026424884796143,5450400,0.0,0.0
1996-08-30,4.013477899495838,4.039371305299037,3.9487443849878403,4.000531196594238,8835200,0.0,0.0
1996-09-03,3.96169108788944,4.065264711102236,3.935797682086241,4.000531196594238,6464000,0.0,0.0
1996-09-04,3.9875862804459934,4.207680328392688,3.974639571743247,4.194733619689941,13727200,0.0,0.0
1996-09-05,4.142946068796825,4.194732894656786,4.065265830006886,4.1041059494018555,13128000,0.0,0.0
1996-09-06,4.1041047203925345,4.1041047203925345,3.9487442893366658,4.013477802276611,17397600,0.0,0.0
1996-09-09,4.013479031049289,4.065265857256376,3.9875856179457445,4.039372444152832,5265600,0.0,0.0
1996-09-10,4.052318008200636,4.052318008200636,3.96169108788944,4.000531196594238,4294400,0.0,0.0
1996-09-11,4.168838599017847,4.233572117636137,4.142945191570531,4.1558918952941895,13612000,0.0,0.0
1996-09-12,4.181787239421498,4.31125433661721,4.168840529701926,4.272414207458496,14734400,0.0,0.0
1996-09-13,4.453665741776998,4.453665741776998,4.363038822612932,4.388932228088379,16033600,0.0,0.0
1996-09-16,4.440719506075216,4.621973363466042,4.440719506075216,4.4536662101745605,16129600,0.0,0.0
1996-09-17,4.3500923022889255,4.479559335095144,4.3500923022889255,4.427772521972656,8038400,0.0,0.0
1996-09-18,4.440720558166504,4.466613972499836,4.401880436666505,4.440720558166504,5683200,0.0,0.0
1996-09-19,4.440719039039275,4.440719039039275,4.32419871439976,4.388932228088379,6699200,0.0,0.0
1996-09-20,4.427771759033203,4.427771759033203,4.33714485168457,4.401878356933594,6060800,0.0,0.0
1996-09-23,4.375986576080322,4.44072010531228,4.324199752694756,4.375986576080322,4624000,0.0,0.0
1996-09-24,4.350094631985501,4.363041342199744,4.298307791128531,4.311254501342773,5946400,0.0,0.0
1996-09-25,4.298307626897638,4.337147756056352,4.246520788019353,4.272414207458496,6052800,0.0,0.0
1996-09-26,4.272413152942485,4.350093392086894,4.259466446418417,4.285359859466553,7343200,0.0,0.0
1996-09-27,4.2594662715749045,4.3241998015380485,4.233572859589646,4.246519565582275,6489600,0.0,0.0
1996-09-30,4.24652095027156,4.311254501342773,4.233574240057318,4.311254501342773,5727200,0.0,0.0
1996-10-01,4.3241970758496615,4.3371437736815475,4.104103212707614,4.22062349319458,8313600,0.0,0.0
1996-10-02,4.246519565582275,4.350093213523307,4.207679447604389,4.246519565582275,6798400,0.0,0.0
1996-10-03,4.246519739894349,4.311253272514689,4.233573033370281,4.285359859466553,6030400,0.0,0.0
1996-10-04,4.401881133379922,4.401881133379922,4.233573913574219,4.233573913574219,8212800,0.0,0.0
1996-10-07,4.220625697274695,4.233572401867562,4.142945469717492,4.181785583496094,7222400,0.0,0.0
1996-10-08,4.168839481726806,4.207679601121776,4.0911592429368655,4.1041059494018555,7460800,0.0,0.0
1996-10-09,4.1299981177799285,4.142944820343502,4.052317902398488,4.078211307525635,7480800,0.0,0.0
1996-10-10,4.052319150704604,4.0911592703599196,3.9875856179457445,4.039372444152832,7228000,0.0,0.0
1996-10-11,4.039371207452589,4.039371207452589,3.961690991924655,4.013477802276611,9282400,0.0,0.0
1996-10-14,4.026425637376194,4.078212462294216,3.9875855186876774,4.052319049835205,8822400,0.0,0.0
1996-10-15,4.052318949608287,4.104105773245453,4.0393722436989945,4.065265655517578,10139200,0.0,0.0
1996-10-16,4.091159168523721,4.104105874753227,4.026425637376194,4.052319049835205,6465600,0.0,0.0
1996-10-17,4.065265930151638,4.117052757287327,3.9875856894481037,4.091159343719482,5308000,0.0,0.0
1996-10-18,4.091160460325618,4.181787432548021,4.05232032937316,4.130000591278076,10699200,0.0,0.0
1996-10-21,4.104105656023149,4.142945772641665,3.9875853061676025,3.9875853061676025,5972000,0.0,0.0
1996-10-22,4.000533842796352,4.0134805542617125,3.793386459350586,3.793386459350586,14061600,0.0,0.0
1996-10-23,3.8192772947508717,3.845170700139013,3.754543781280518,3.7545437812805176,13692000,0.0,0.0
1996-10-24,3.780438520538975,3.7933852278010947,3.6380247406556574,3.6768648624420166,13435200,0.0,0.0
1996-10-25,3.728651762008667,3.780438592036565,3.6768649319807687,3.728651762008667,10496000,0.0,0.0
1996-10-28,3.754543781280518,3.79338388936273,3.7286503758923764,3.7545437812805176,14592000,0.0,0.0
1996-10-29,3.780436799677718,3.8710637092590336,3.728649994202681,3.871063709259033,12766400,0.0,0.0
1996-10-30,3.884011745452881,3.9746386861801146,3.754544687271118,3.884011745452881,8773600,0.0,0.0
1996-10-31,3.9099066257476807,3.9487467577915316,3.845173072341262,3.9099066257476807,4444800,0.0,0.0
1996-11-01,3.9228521765846955,3.974639003998355,3.896958762877866,3.9357988834381104,5345600,0.0,0.0
1996-11-04,3.948745723538751,3.9746391381193327,3.8451720652164227,3.858118772506714,4344800,0.0,0.0
1996-11-05,3.858118635235411,3.884012048894709,3.806331807916815,3.8451719284057617,9633600,0.0,0.0
1996-11-06,3.8840111170973732,4.220625413912479,3.8840111170973732,4.1558918952941895,16116000,0.0,0.0
1996-11-07,4.427774055910782,4.66081479569556,4.414827348144961,4.596081256866455,26131200,0.0,0.0
1996-11-08,4.53134795715069,4.544294665599692,4.453667706456678,4.5054545402526855,15860000,0.0,0.0
1996-11-11,4.518400368365374,4.63492072170431,4.518400368365374,4.5572404861450195,9042400,0.0,0.0
1996-11-12,4.5442935030800955,4.583133618491036,4.466613272258214,4.531346797943115,9847200,0.0,0.0
1996-11-13,4.570187841334813,4.647868087929739,4.544294425803171,4.596081256866455,4984000,0.0,0.0
1996-11-14,4.609026356457977,4.621973059706455,4.453665917476248,4.49250602722168,5008000,0.0,0.0
1996-11-15,4.544294665599692,4.544294665599692,4.453667706456678,4.5054545402526855,3370400,0.0,0.0
1996-11-18,4.518400468038358,4.557240586674791,4.505453761826214,4.5442938804626465,2111200,0.0,0.0
1996-11-19,4.298304748535156,4.453665161132813,4.298304748535156,4.401878356933594,15438400,0.0,0.0
1996-11-20,4.414825057983398,4.4795585632324215,4.401878356933594,4.401878356933594,5372800,0.0,0.0
1996-11-21,4.401882013156789,4.401882013156789,4.337148454139777,4.363041877746582,6060800,0.0,0.0
1996-11-22,4.453666838732633,4.609027309851213,4.40188001502644,4.5572404861450195,5603200,0.0,0.0
1996-11-25,4.544293830269262,4.7255477152372665,4.531347124200118,4.673760890960693,5976000,0.0,0.0
1996-11-26,4.686707648796234,4.699654355008378,4.49250705561407,4.5442938804626465,5679200,0.0,0.0
1996-11-27,4.544293138869974,4.544293138869974,4.440719506075216,4.4536662101745605,5535200,0.0,0.0
1996-11-29,4.427773649796196,4.479560476109601,4.414826943217844,4.46661376953125,1600000,0.0,0.0
1996-12-02,4.46661376953125,4.46661376953125,4.3889335300611405,4.46661376953125,5141600,0.0,0.0
1996-12-03,4.557241270398684,4.621974811171392,4.518401145935059,4.518401145935059,8294400,0.0,0.0
1996-12-04,4.479561051842887,4.6996550919623346,4.466614343600566,4.634921550750732,7412000,0.0,0.0
1996-12-05,4.686707256949522,4.919747949284028,4.673760551819827,4.842067718505859,18176000,0.0,0.0
1996-12-06,4.764388856912981,5.0751098693203485,4.72554873036206,4.906802654266357,23295200,0.0,0.0
1996-12-09,4.880907241921676,4.945640759719046,4.842067131243255,4.919747352600098,10473600,0.0,0.0
1996-12-10,4.8938562137874095,4.95858976158883,4.8938562137874095,4.932696342468262,6404000,0.0,0.0
1996-12-11,4.77733586950505,4.906802966239604,4.77733586950505,4.867962837219238,7061600,0.0,0.0
1996-12-12,4.867960464600926,4.893853871327527,4.790280244421123,4.803226947784424,7402400,0.0,0.0
1996-12-13,4.738495216689296,4.764388633173937,4.609028134266091,4.634921550750732,5629600,0.0,0.0
1996-12-16,4.738495740484684,4.919749675913059,4.712602321137773,4.867962837219238,12995200,0.0,0.0
1996-12-17,4.81617470818597,4.842068120595571,4.712601058547562,4.790281295776367,8157600,0.0,0.0
1996-12-18,4.803229288851961,4.880909546892693,4.738495740484684,4.867962837219238,7356000,0.0,0.0
1996-12-19,4.94564309525997,4.94564309525997,4.803229288851961,4.867962837219238,7063200,0.0,0.0
1996-12-20,4.945641743977864,4.945641743977864,4.842068094889322,4.855014801025391,7547200,0.0,0.0
1996-12-23,4.790280244421123,4.867960464600926,4.751440134331222,4.803226947784424,3918400,0.0,0.0
1996-12-24,4.790280050630543,4.919747079025964,4.777333347791002,4.82912015914917,1974400,0.0,0.0
1996-12-26,4.829121212805472,4.842067918469829,4.764387684483682,4.816174507141113,2872800,0.0,0.0
1996-12-27,4.803228306835289,4.803228306835289,4.7384947717027375,4.751441478729248,2444800,0.0,0.0
1996-12-30,4.751441127375553,4.751441127375553,4.66081418489155,4.673760890960693,5760000,0.0,0.0
1996-12-31,4.673760035302903,4.699653442700704,4.6478666279051035,4.660813331604004,4947200,0.0,0.0
1997-01-02,4.660813610856705,4.712600428755112,4.557239975059889,4.686707019805908,4596000,0.0,0.0
1997-01-03,4.738494273154966,4.842067918469829,4.7126008618262505,4.816174507141113,6853600,0.0,0.0
1997-01-06,4.8161734563096275,4.880906970507338,4.751439942111918,4.82912015914917,7845600,0.0,0.0
1997-01-07,4.829121013376165,4.842067718505859,4.81617430824647,4.842067718505859,4583200,0.0,0.0
1997-01-08,4.816175116867315,4.867961946080943,4.725548165743469,4.738494873046875,17476000,0.0,0.0
1997-01-09,4.764388011052058,4.790281424155602,4.712601184844971,4.712601184844971,13426400,0.0,0.0
1997-01-10,4.72554607235867,4.777332878631094,4.660812564518141,4.764386177062988,9239200,0.0,0.0
1997-01-13,4.738495042290486,4.777335165587949,4.570187841334813,4.596081256866455,11206400,0.0,0.0
1997-01-14,4.557241270398684,4.570187978553226,4.414827480698725,4.518401145935059,21769600,0.0,0.0
1997-01-15,4.492505825172036,4.609026149167852,4.453665717173431,4.583132743835449,11301600,0.0,0.0
1997-01-16,4.59608067957203,4.634920797990949,4.544293855013472,4.60902738571167,5828800,0.0,0.0
1997-01-17,4.6219741443678135,4.647867556941303,4.453666962640134,4.479560375213623,6850400,0.0,0.0
1997-01-20,4.492507831803684,4.544294665599692,4.46661441490568,4.5054545402526855,4791200,0.0,0.0
1997-01-21,4.531346566110685,4.738493837704317,4.531346566110685,4.686707019805908,8323200,0.0,0.0
1997-01-22,4.686706365165064,4.686706365165064,4.583132743835449,4.583132743835449,10483200,0.0,0.0
1997-01-23,4.596080264000044,4.919747888225399,4.596080264000044,4.7255473136901855,13241600,0.0,0.0
1997-01-24,4.7902822746135945,4.919749363116664,4.7902822746135945,4.906802654266357,16844800,0.0,0.0
1997-01-27,4.906799306068317,4.958586106132363,4.764385605892191,4.777332305908203,10623200,0.0,0.0
1997-01-28,4.803226947784424,4.893853871327527,4.699653320878022,4.803226947784424,9632000,0.0,0.0
1997-01-29,4.803227801476756,4.867961329798545,4.77733439014804,4.816174507141113,3542400,0.0,0.0
1997-01-30,4.8161734563096275,4.82912015914917,4.725546536432834,4.82912015914917,4828800,0.0,0.0
1997-01-31,4.8938553076524,5.0880559150989235,4.867961893326197,5.049215793609619,16624800,0.0,0.0
1997-02-03,5.0362675622905915,5.062160968780518,4.867960420106073,5.062160968780518,10099200,0.0,0.0
1997-02-04,5.062163160470042,5.062163160470042,4.880909236565744,4.906802654266357,7872800,0.0,0.0
1997-02-05,4.816175013861799,4.88090854899435,4.7384947717027375,4.751441478729248,11530400,0.0,0.0
1997-02-06,4.751440723628214,4.803227543504271,4.686707198783143,4.7255473136901855,8237600,0.0,0.0
1997-02-07,4.751440782597996,4.906801244154334,4.725547372338607,4.842067718505859,7291200,0.0,0.0
1997-02-10,4.893856008743804,5.0362698079400525,4.880909299725964,4.958589553833008,6757600,0.0,0.0
1997-02-11,4.958588450113933,4.984481862386068,4.790281270345052,4.855014801025391,8614400,0.0,0.0
1997-02-12,4.867961530513813,5.036268711090088,4.829121411919288,5.036268711090088,9929600,0.0,0.0
1997-02-13,5.0751081961172595,5.334042287755896,4.984481264043737,5.243415355682373,49536000,0.0,0.0
1997-02-14,5.411723329829074,5.644764047381521,5.359936503706307,5.63181734085083,31451200,0.0,0.0
1997-02-18,5.541190450331744,5.580030570310704,5.385829970415901,5.502350330352783,15523200,0.0,0.0
1997-02-19,5.476456899712556,5.476456899712556,5.2822563004319685,5.321096420288086,10573600,0.0,0.0
1997-02-20,5.256361654991114,5.398775394412055,5.256361654991114,5.359935283660889,9592000,0.0,0.0
1997-02-21,5.385830539610327,5.4117239556661465,5.282256875387052,5.308150291442871,8929600,0.0,0.0
1997-02-24,5.28225564956665,5.308149059613545,5.243415534496307,5.28225564956665,5529600,0.0,0.0
1997-02-25,5.2822563004319685,5.346989833525498,5.269309593813263,5.321096420288086,9164000,0.0,0.0
1997-02-26,5.321095383430875,5.346988791622753,5.165734934279609,5.269308567047119,8917600,0.0,0.0
1997-02-27,5.269308582467226,5.32109539900253,5.1916283576642694,5.204575061798096,5381600,0.0,0.0
1997-02-28,5.256363046169281,5.295203167200088,5.165736097097397,5.178682804107666,7132000,0.0,0.0
1997-03-03,5.178682647482322,5.334043126906792,5.139842527626205,5.321096420288086,9028000,0.0,0.0
1997-03-04,5.372883625400877,5.450563870587395,5.308150087745444,5.334043502807617,9632000,0.0,0.0
1997-03-05,5.34698977889471,5.476456843758989,5.295202952948999,5.450563430786133,8964800,0.0,0.0
1997-03-06,5.424668801579499,5.437615505163221,5.334041876493445,5.359935283660889,5142400,0.0,0.0
1997-03-07,5.385829020655432,5.580029586304065,5.359935611902281,5.56708288192749,14405600,0.0,0.0
1997-03-10,5.515295495566526,5.631815822937649,5.502348792525289,5.580029010772705,10290400,0.0,0.0
1997-03-11,5.59297616141183,5.70949649810791,5.567082753257146,5.70949649810791,14897600,0.0,0.0
1997-03-12,5.683602809906006,5.72244292022427,5.657709403027163,5.683602809906006,10818400,0.0,0.0
1997-03-13,5.657711542314954,5.683604958984588,5.580031292306053,5.592978000640869,6525600,0.0,0.0
1997-03-14,5.592978000640869,5.657711542314954,5.592978000640869,5.592978000640869,8012000,0.0,0.0
1997-03-17,5.592978000640869,5.63181812564532,5.528244458966785,5.592978000640869,11073600,0.0,0.0
1997-03-18,5.580030495650412,5.605923908623268,5.437616724299706,5.450563430786133,3904800,0.0,0.0
1997-03-19,5.450562712615743,5.541189646079663,5.230468731346224,5.295202255249023,6470400,0.0,0.0
1997-03-20,5.346988482647632,5.411721999386707,5.256361559212926,5.372881889343262,4644800,0.0,0.0
1997-03-21,5.372882483932383,5.398775893493503,5.256362140907344,5.295202255249023,5039200,0.0,0.0
1997-03-24,5.230468028659335,5.657709229020122,5.217521325618098,5.580029010772705,10845600,0.0,0.0
1997-03-25,5.605922944270647,5.605922944270647,5.321095450566365,5.385828971862793,7986400,0.0,0.0
1997-03-26,5.385830776296931,5.437617610684402,5.3081505247157255,5.398777484893799,7346400,0.0,0.0
1997-03-27,5.346989580900362,5.38582969892143,5.204575814823113,5.230469226837158,4262400,0.0,0.0
1997-03-31,5.204577243234229,5.204577243234229,4.932696342468262,4.932696342468262,9748000,0.0,0.0
1997-04-01,4.948759267269036,5.06535307199527,4.948759267269036,5.052398204803467,5733600,0.00375,0.0
1997-04-02,5.039442440023398,5.1689910888671875,4.987622980485883,5.1689910888671875,8931200,0.0,0.0
1997-04-03,5.143080153416113,5.156035015263508,5.026486396789551,5.026486396789551,5724800,0.0,0.0
1997-04-04,5.026488201873855,5.272630665367678,5.000578468874505,5.194901466369629,9079200,0.0,0.0
1997-04-07,5.194901952649107,5.2467214234984745,5.181947084936764,5.233766555786133,8301600,0.0,0.0
1997-04-08,5.207857131958008,5.2208120004454655,5.1171730525458035,5.207857131958008,4453600,0.0,0.0
